"","SC78_1_r6_f1","SC78_1_r6_f2","SC78_1_r6_f3","SC78_1_r6_f5","SC78_1_r6_f6","SC78_2_r6_f3","SC78_2_r6_f4","SC78_2_r6_f5","SC78_2_r6_f6","SC78_4_r5_f2","SC78_4_r5_f3","SC78_4_r5_f4","SC78_4_r5_f5","SC78_5_r5_f1","SC78_5_r5_f2","SC78_5_r5_f3","SC78_5_r5_f4","SC78_5_r5_f5","SC78_6_r6_f1","SC78_6_r6_f2","SC78_6_r6_f3","SC78_6_r6_f5","SC78_6_r6_f6","SC78_8_r5_f1","SC78_8_r5_f3","SC78_8_r5_f4","SC78_8_r5_f5","SC78_9_r4_f1","SC78_9_r4_f2","SC78_9_r4_f4"
"Pik3cd",9.09756111144363,2.63369121957418,2.21878731568769,5.31666607831831e-16,1.0241214311448,9.82204465935986,5.9780771427054,3.22080834380504,5.06386836667195,3.62081021705117,9.83972739503011,2.23454399995162,4.4419398031735,3.4992733866659,3.44563949147939,3.8923229746587,15.5982359635536,3.35989282758886,5.04611643857468,2.2788031549944,4.18310502231698,2.25936367002226,2.22044604925031e-16,2.34590024276763,11.1185932447524,4.09892898882775,4.14207240005373,0.546637274654893,4.25380893496793,2.11697954919822
"Slc25a33",0.419891844758687,5.72947052766745,8.73199113806232,5.51340440208627,12.9306029305645,5.22043075045445,14.1202441210638,4.22092438988707,2.14334557182148e-07,11.0294680970316,5.8529419489806,3.64513899012972,1.50514513181013,2.66230651773301,5.64789571643465,2.22044604925031e-16,4.75408849651931,6.20478443487691,2.22044604925031e-16,2.31831616414124,2.88861422789788,7.13537127983999,0.489754601513856,9.10634263561873,6.28618453177414,4.30971393956454,2.22044604925031e-16,1.27716710728743,2.22044604925031e-16,3.75376625410022
"Gm13073",2.22044604925031e-16,0.872718401384638,0.750315255440203,0.250963296542464,2.22044604925031e-16,2.22044604925031e-16,0.449737860134177,2.22044604925031e-16,0.393012132678581,2.22044604925031e-16,0.892120753356595,2.22044604925031e-16,2.22044604925031e-16,0.0366173026105878,0.209426354119553,2.22044604925031e-16,0.448920860498226,0.280894011031984,0,0,0,0,0,0.170520248681739,0.81170579401755,0.19983483757524,0.270422692853834,0,0,0
"H6pd",2.22044604925031e-16,0.914764529829619,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.468842296052738,0.351944715289423,2.22044604925031e-16,0.0802376953287275,2.22044604925031e-16,0.906475450916379,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.229463846092951,0.705009973512132,0.313482994602239,0.106413938738155,0,0,0,0,0,0.452668402080274,0.675698662776671,0.114238378835579,2.22044604925031e-16,2.22044604925031e-16,0.243440914769714,2.22044604925031e-16
"Eno1",3.30546806521559,16.9104677210092,12.6265740347633,5.80174544364653,2.22044604925031e-16,5.7339790969811,5.41203143529371,19.8127296382975,2.22044604925031e-16,5.10545839974708e-12,5.10891355086583,3.4722293841423,11.5685836074514,5.60704071732941,0.970133751241194,23.6820714939111,18.4310085361336,11.3812249092719,32.8778852282398,5.36397674590557,20.6333201927563,2.19927486568644,34.2694978146977,3.66475412627824,8.75362609275129,7.13302854859296,30.8029166544085,16.7511879073026,20.4026502686899,7.69893011545113
"Rere",0.934547629816893,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.43678781000125,2.22044604925031e-16,2.22044604925031e-16,0.126196004877495,2.22044604925031e-16,5.89317667728858,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.46417314614691,0.526425139018249,4.90150193140305,2.22044604925031e-16,0.701927875292151,0.293646400417844,2.22044604925031e-16,3.10048108546106,2.48652682692443,2.22044604925031e-16,0.713909218061656,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.16227325633069,5.40455938470087
"Errfi1",2.22044604925031e-16,3.27250170062923,1.3259688998613,2.72045868182395,2.22044604925031e-16,0.716205021772477,1.00264107142358,3.59567074466074,1.67505728741325,3.29150153910754,2.1275311429642,9.36471688954788e-06,3.19749199761912,2.22044604925031e-16,2.90649350085749,1.68104849611282,4.73647055584217,4.14608334741199,2.22044604925031e-16,3.41921488576666e-11,5.24751058024382,4.61057266465494,5.40448602399174,4.50778098736884,5.63859957503759,2.22044604925031e-16,2.24118343697406,3.4295324375835,2.22044604925031e-16,6.13923781294906
"Tnfrsf9",0.616554970491096,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Per3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.292279172848474,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vamp3",1.46436659838152,9.71740681139668,1.3831310442092,2.95778057830954,4.03200219552124,0.364531919150837,3.57278013643051,6.72091433093808,2.22044604925031e-16,3.42614699521248,2.09064083813123,1.82003045246642,4.22904882139208,1.11241387049373,2.00928221235187,4.42399418441495,1.71402696599748,5.75511316969316,7.08471759271421,0.352373773211149,8.4112125593387,3.04370136499899,2.41597214445166,2.13899503869604,8.06689105344541e-09,1.96149660361479,8.51130932370892,5.56604655938351,4.48690211793037,2.06593206936309
"Thap3",0.499297108921506,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.40116212322726,0.170979269606635,2.22044604925031e-16,0.945038992631687,2.22044604925031e-16,2.08277436155447,1.53350364004338,2.22044604925031e-16,0.098814311590714,2.8838204234464,2.22044604925031e-16,1.86670039509556,0.849848864947362,2.22044604925031e-16,1.61670671533923e-10,2.22044604925031e-16,2.80998746904629,1.00862125814234,0.575564188685368,3.33364182716383,2.22044604925031e-16,0.349171083343666,2.22044604925031e-16,0.271836082025673,2.75072925068293
"Acot7",0.471082746983512,1.33799435436706,2.93214230441524,1.25111944315515,2.22044604925031e-16,0.288988329933934,1.15491378274779,2.15127228252698,0.18451734559491,1.49857193355812e-15,0.891778688288191,0.285320642991737,3.09083110218848,1.07393305979902e-10,0.0303097060583436,1.90399476274268,0.239562627828005,0.366770057976339,2.0493641252735,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.578079666117526,0.121837443001409,2.22044604925031e-16,1.94983769694873,0.072856931193581,1.05997174880702,2.22044604925031e-16
"Icmt",0.80723261993395,2.22044604925031e-16,0.972317282665455,0.483188220314929,2.22044604925031e-16,0.112436373972016,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.18920527590751,2.22044604925031e-16,0.0556563572617706,0.939466786432841,0.281887432211472,0.379951776684143,0.427034433289434,0.370982156082573,0.113966498004701,0.28567955469212,0.851242614162258,0.559279348334705,0.333219723906619,0.399445170887254,0.469259688714712,0.000123001335722722,0.180321499976769,0.460467066346531,0.349623551826885
"Lrrc47",0.492843799917843,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.125440365852664,2.22044604925031e-16,2.22044604925031e-16,0.181446278978796,0,0,0,0,0.319533369700986,0.840313411359388,2.22044604925031e-16,0.0561568737994948,2.22044604925031e-16,0,0,0,0,0,0.406120876601218,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.279299388173902,1.23923331376237
"Tprgl",3.55138056072582,7.48624015017362,7.04316383860326,9.26887624715355,10.3299734548813,2.17104145924919,7.21774759976043,7.94449337231323,1.1345693368464,5.02907279419519,8.12237759676502,3.50471777263892,6.21995517881007,2.9080128632233,3.28007142594047,7.59120780272081,9.94469722269956,6.1523235424451,13.8271094528425,1.76107133408887,7.54871655384461,10.8566952812436,1.19109799575893,2.87493917884922,10.158909472352,4.79459048842482,10.7594471401246,5.10489851134189,11.0301741502333,5.75928347513956
"Tnfrsf14",2.22044604925031e-16,0.723447784843651,0.260590535041724,0.689262942019862,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pank4",0.506995029986179,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.378400883632747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rer1",3.04899865725802,3.30608808085197,5.13506206829907,0.496183281972545,0.476738782200225,3.00339414821963,6.12505712669185,2.19194073118242,4.93890267080689,3.76618743153404,2.64382021164521,2.88802369286013,1.42841343691638,1.56550545808775,3.95629225592355,1.61437930853289,4.01953848016374,3.22259223137329,6.30958659498204,3.9894315885856,3.43191110994211,9.55081303369444,2.92665592075797,3.86903482120876,5.93987851229283,5.32372682371469,3.43934462215229,3.17117353114781,4.96735359189797,6.8607881873418
"Ski",5.52957026354467,7.17066381485159,3.88371225623057,2.22044604925031e-16,0.760071394934104,1.73504210991084,0.10314380473229,6.15166860628428,2.16513533172164,5.14476429617869,0.910328546614557,3.54877248748328,9.791971025083,2.0462091846146,3.40748127549153,1.20966231057917,0.546924264528425,6.17241929781527,1.19272525488386,2.2751789379755,4.55806940708538,3.02321194864002,2.14623900634862,6.41891111787294,2.22044604925031e-16,0.470845636382955,2.1047088639183,3.68271398433919,0.820365283273566,4.3931955243646
"Faap20",0.378419104042667,0.457573624496707,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.595298984240989,2.22044604925031e-16,0.514838015242638,0.238406647428289,0.490433086529791,0.519144645330566,2.22044604925031e-16,2.22044604925031e-16,0.17384882934421,0.797144388811671,0.653577879686739,0.363672004130284,0.378968805621704,2.33936533228801,0.0269071490885199,0.182957069685454,2.28478301781857,1.89598353104157,0.484400516879323,1.0148483430136,0.439686282908472,0.133083431023794,0.358627504656251,1.21041960073361,1.48090654913512
"Cfap74",2.22044604925031e-16,2.22044604925031e-16,0.348069183801211,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gnb1",12.1359258583283,8.46160223844289,1.10719065358197,18.2768794564161,1.74040661651594,3.56231576438007,7.41836791176268,9.84355115562596,21.7868870693128,14.7303938539604,3.82236453027757,15.0681414420493,9.0369687570913,16.7073063007085,14.4327805458314,9.96214551765984,2.54300578501634,8.69911790048763,9.7501445278298,19.9841562401802,12.6779636726536,11.0140517558616,9.60137966294917,10.2597395305264,3.20480737202631,14.8082866949904,6.93743185322793,10.6086028205184,9.86020449139202,13.564639887306
"Nadk",7.93962137654024,10.0625585397821,21.2669623203959,53.3909663353815,27.1298770932526,14.1975003118227,9.48525969692519,23.9833641020385,49.640382610326,13.899547333129,12.8558044702988,43.9342262257989,10.1325009895727,22.400489835101,3.52006766125952,18.0179990018684,18.7852775147699,10.8393735405118,15.651286884909,17.8467364813822,16.5722990364302,5.16776692412404,2.22044604925031e-16,10.042376472304,11.2115615340746,23.7982766706051,16.8587160738215,10.7063691960501,10.9341832454323,3.68359594001532
"Gm10563",0.931703594591291,2.47354628129644,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.05997564877968e-12,1.00536771509039,1.09771267139163,2.22044604925031e-16,2.22044604925031e-16,0.90914136810388,2.22044604925031e-16,0.825130504570281,0.0908985748662518,1.63816037688589,1.02258387042787,0.272977386142608,1.05664626686828,1.26758858311271,0.636171045512449,0.81349538879947,0.767790527144631,0.253952706015963,2.10744508850979,1.5813152618715,0.807659640334331,1.02256586733915,0.181809767639243,1.28339405835435,1.76359720844938
"Cdk11b",6.34369871941586,12.9800993429292,8.66424323799566,5.98200133021912,15.3686423076022,5.72141787883514,15.9782888003143,13.149062147552,0.91391461121489,12.61193211701,5.95438337467098,6.41051541901874,9.92171269863585,3.45749099197825,8.30333005907826,8.44646002425644,12.9586987426532,15.1683117703867,13.0314079030416,3.4861430918179,12.9241600062916,8.50535752709124,0.820675040685938,17.9119862268353,11.0870399176751,4.90935000155542,7.31290377370317,6.26162008997822,11.5752886883755,8.16465014320654
"Mib2",2.22044604925031e-16,0.270734922980542,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,0.389570403398462,0.350146546651016,0.784055498211264,2.22044604925031e-16,0.180339510745004,2.22044604925031e-16,0.217611921767128,0.604064135532787,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0
"Ssu72",2.30710886367501,10.3147276373049,8.94636683376381,18.7048971810667,21.0382882436277,6.65489622922177,13.1516393400683,14.3903180547767,7.86465320535309,10.109150964679,6.19214071621218,13.2530444543882,14.0832994554138,10.4102550726639,8.88823334377966,10.3161844627261,11.6743181053373,12.8300949891917,14.6168103084287,11.457482034714,15.3674498707747,18.7105159296741,5.52303543225499,14.2468109952519,13.0480571253027,15.5752796472191,13.391985595551,11.0211629615743,10.0047428036563,14.4306563675759
"Mrpl20",1.47583103977601,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.47795276837518,2.91849759194289,2.96211422340097,2.22044604925031e-16,2.05767980933133,2.50601672453399,1.6464803976715,2.22044604925031e-16,1.48364565904197,1.37634762588848,2.70796141299909,1.24483261862577,1.13367261504041,6.11082218066488,0.438843593529635,1.20545704690022,5.56469956239526,2.22044604925031e-16,1.415563798605,1.16021097155249,0.793487153143446,4.22057651288912,0.70919585962172,4.82093511871513,2.58918768347077
"Ccnl2",6.67933944793338,18.0958358164109,4.73336092210159,1.00765522528248,4.4183310153598,7.55894903481517,8.3183669814842,5.43903845715374,10.0321002246701,9.99958682498252,5.52254525688347,6.12958377808985,9.49731324488952,6.92903344646836,6.72816799264878,3.21676238398248,13.6784269701891,16.2615287261528,4.55804887914991,7.19848242956382,18.1905957338787,10.6127376949094,9.80445697045513,14.5535128095032,8.22778498362255,7.42376497402148,9.91365684283137,11.9675914288863,3.96623965734556,10.701000816342
"Aurkaip1",1.70525432443153,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.82254757741473,5.0078130861299,2.16071560385548,2.22044604925031e-16,1.77336161067481,2.36666972862044,1.85243053974637,2.62807659389702,0.649518344252301,4.98978730973264,3.42189383590694,2.9348418863059,1.43721891782502,6.12425726542676,2.11425937365622,2.54575592787849,5.06385053078646,0.000196149924965001,1.90502663543673,3.49290331975222,2.37098891333849,3.5664794968749,1.16830526768153,4.90340708295398,5.82441976895869
"Dvl1",0.518942180793981,2.22044604925031e-16,0.37555362114696,2.22044604925031e-16,2.22044604925031e-16,0.68738464635,1.22510300253323,0.495921216320676,1.47253002980747,1.1006876316031,0.870467024674787,0.851403286885109,2.22044604925031e-16,0.099043166237778,1.6350841663703,2.22044604925031e-16,0.449145385075834,0.551581756875352,0.319558995275633,0.459814740904626,2.22044604925031e-16,1.5743301332555,0.716809298221466,0.0805834942760023,0.554994244709768,0.654699685139074,0.29593600530106,0.247080552557883,0.725047895250251,1.2994216834826
"Cptp",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.298874798441484,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acap3",1.00505522789096,0.318629797350618,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,2.22044604925031e-16,0.146110392130519,0.63863118129534,0.152833969023229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ube2j2",2.22044604925031e-16,1.55045831090358,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.899929326768928,1.88995520805332,1.69533038828782,2.22044604925031e-16,2.22044604925031e-16,1.85242293352762,0.279356996770945,3.27783829716001,0.314795071719349,4.16064607263879,2.64494491413897,0.331368511209133,1.5293449446418,5.07061513742086,2.22044604925031e-16,3.1337839075763,6.36959979266584,1.78673229913356,2.22170501015225,1.85882117547613,2.22044604925031e-16,1.07006002395297,2.79929690896025,3.05639103066482,3.26421144075765
"Fam132a",2.22044604925031e-16,0.237843190398546,0.505922223388542,0.596512937128786,2.22044604925031e-16,0.0117924652101992,2.22044604925031e-16,2.22044604925031e-16,0.240118938031665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sdf4",3.5882666206593,2.18533034589269,1.23182407688641,1.078466688023,2.22044604925031e-16,2.23594409327249,7.34056204795939,5.50668396525798,1.68966920378828,6.64166457784874,1.73933619676214,4.60905491586238,3.12337899938535,2.12226272381883,5.31816468924521,2.37746274364099,3.73766754671718,4.59399823499787,4.23213614439565,3.73231916826633,6.6272601902507,8.58511021514617,2.86369400678581,5.13363536638185,4.66812832354428,3.52660549653854,3.01210955983869,4.47182135899971,3.41871475299445,6.98781247377369
"Agrn",1.08308771902256,1.59057902001485,0.934726789322996,2.22044604925031e-16,1.13386171825976,1.49025082477639,1.33320644053808,1.73986021979217,1.55634586420408,2.12275511832199,1.01224150438387,1.23200864234414,0.0994710930046286,0.902939571054571,1.16159032291563,0.505394097328304,0.445667452716776,1.20200225565536,0.0276689865843967,0.624195664835278,0.868715445973883,0.933475749247687,0.383388243301496,1.0249046804497,1.1803212688459,0.624429494283098,0.401059689889859,0.54000046692493,0.075519724648585,0.453568127154993
"Isg15",9.82149352491023,33.7920724100874,6.95003284575599,40.9480269773125,66.6699247192552,11.3207603017204,43.5309239971706,39.9015005248397,17.1648459615713,47.8416525920936,14.1591571675515,30.4104771764912,23.9937583770217,46.1218498975611,11.4906842176337,5.54002087129484e-14,34.1206966780291,65.1365938439686,2.22044604925031e-16,32.3398980751574,40.3895322861856,7.70373983769273,19.0446170000193,69.7416049883749,28.0951230847357,40.2123495098264,10.5283954623351,14.453731467504,2.22044604925031e-16,4.43703612130122
"AW011738",5.41440499504233,27.8251686628831,0.400029799772342,8.52861084274214,31.6005954135823,3.81255680062866,23.2113462089303,14.7527253970245,6.75091805446355e-09,26.2265734416248,7.08476891662373,5.2203161118092,9.96532536468465,2.23656079675316,9.69159685992499,2.22044604925031e-16,7.74816504694243,23.9365689539034,2.22044604925031e-16,4.05596226346101,12.4118899744215,12.5045842378151,0.14173504549153,30.799997560715,7.60147733502779,6.39845930567109,2.22044604925031e-16,3.26742794572804,2.22044604925031e-16,4.00032633497695
"Perm1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.431647291441254,2.22044604925031e-16,0.147533985705737,2.22044604925031e-16,0.665075766704029,2.22044604925031e-16,2.22044604925031e-16,1.09939419698408,0.301986819851916,0,0,0,0,0,0,0,0,0,0,0.449560434999748,2.22044604925031e-16,0.0294011551185075,2.22044604925031e-16,0,0,0
"Plekhn1",0.764133243208753,11.7004279821821,2.22044604925031e-16,1.69473631741693,13.4883336867461,2.22044604925031e-16,5.01476835642199,6.79372029984437,2.22044604925031e-16,7.50054964877908,2.22044604925031e-16,1.12511696951394,9.64385523708711,2.22044604925031e-16,1.44251359751336,1.26602227747004,2.22044604925031e-16,6.45694125727911,2.74526500864082,0.810389677902472,7.11049655211345,0.379661459928614,1.51913679604594,7.51825390066628,2.22044604925031e-16,1.72263424496027,3.78334758859619,1.83252228258781,1.62667090043213,0.273915198303295
"Samd11",0.567857053276971,1.94760684694677,1.05559683113338,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.08417363113866,2.22044604925031e-16,0.4594864162827,2.22044604925031e-16,2.22044604925031e-16,0.425720913706635,0.0545389302263183,3.22536538120981e-10,2.98103423562395,2.22044604925031e-16,0.104056540553278,0.719959590529852,0.843205110699541,2.22044604925031e-16,3.44375779033653,2.22044604925031e-16,0.270505453904026,2.22044604925031e-16,1.09196725280025,2.22044604925031e-16,0.495486549187548
"Cdk6",1.14144020500798,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.560531579253253,1.51846838611567,2.22044604925031e-16,1.63309615773618,1.0535071146799,0.5105859954946,1.81024359702635,2.19702654203004,2.22044604925031e-16,0.404857428428837,1.9310054772424,2.22044604925031e-16,0.357894460953546,0.666467385528636,0.607155198800512,1.21330974599243,2.22044604925031e-16,2.22044604925031e-16,0.52834771849502,0.728613415267275,0.838195260760435,1.12039836340478
"1700109H08Rik",1.4763350699993,2.22044604925031e-16,2.22044604925031e-16,1.25525040216894,2.22044604925031e-16,0.0948051616956364,0.254310581774374,2.22044604925031e-16,2.22044604925031e-16,0.878290583729884,2.22044604925031e-16,0.300908191840138,2.22044604925031e-16,0.47700382323537,0.303079686446701,2.22044604925031e-16,2.22044604925031e-16,0.484567846998495,2.22044604925031e-16,0.119102793219007,0.385723851946017,0.78371657898808,0.158069616396795,2.22044604925031e-16,2.22044604925031e-16,0.722645388480882,2.22044604925031e-16,0.261764763862105,0.182952573929302,1.29103080054063
"2510017J16Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.528723296150541,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4833413G10Rik",2.22044604925031e-16,0.313047940990448,2.22044604925031e-16,2.22044604925031e-16,0.31578417894742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gatad1",1.04682806140123,3.22264901450196,2.22044604925031e-16,6.8297711673499e-06,0.618942302649368,0.809971269544312,1.52234738829406,2.38846581063597,0.843029267184834,2.22044604925031e-16,0.808538350618567,0.41310555791347,3.8387024493089,1.03702278848808,0.577004608011282,4.16691325711904,0.105555793186077,1.04338882203718,6.52975369355177,0.0597869769598787,1.09054326024347,3.59532853732307,0.234181821646338,0.45299470810458,0.500452514211644,1.25175624099047,3.23774053849038,0.560955612261509,4.10491499660087,1.58072635790106
"Krit1",0.418345287956283,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.88006915776053,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.413426472864231,1.1968151287442,1.1172601978736,0.233168325249092,1.15815118338849,3.47559180272124,1.43960307136691,1.44879611355401,1.00939470666467,2.73552676336655,2.22044604925031e-16,2.06363626254686,2.93495579405457,0.386434252315615,2.22044604925031e-16,2.85546058882259e-08,2.22044604925031e-16,1.64924009427917,2.03731203375006,2.30934833243975,2.90345247970929
"Mterf1a",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.473796592130602,0.674782047443509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cdk14",4.64216787940252,0.543049658793544,1.35087995865905,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.01702476810509,2.22044604925031e-16,2.22044604925031e-16,3.43747494116975,2.44977438161535,2.23708877989828,1.72055553748505,1.42601496253472,4.66758839662347,2.22044604925031e-16,2.22044604925031e-16,1.14151156719191,2.22044604925031e-16,1.22296756794697,2.22044604925031e-16,2.83163064860786,1.13373261109568,2.47083765483721,0.789651650118147,2.993971108957,2.22044604925031e-16,0.257748728990805,2.22044604925031e-16,3.05552902790914
"Gm26825",0.218157734670034,2.22044604925031e-16,1.59190429629836,2.22044604925031e-16,2.22044604925031e-16,6.08564763896981,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.49093941768084,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.75745834070583,19.855662162101,2.22044604925031e-16,2.1367592164081,1.95298572362458,2.22044604925031e-16,1.52758538608077e-07,5.04766883176888,2.22044604925031e-16,14.9275195078892,2.22044604925031e-16,0.432690684996849,2.22044604925031e-16,4.03351479714575,10.6498421426778
"Zfp804b",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.267625244137608,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm42950",0.0533151798774206,1.5035849682179,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.76050663931485,0.366138872156587,2.22044604925031e-16,2.22044604925031e-16,0.486286317055609,0.242873754735355,2.22044604925031e-16,2.22044604925031e-16,1.13309440981771,0.393290208635932,2.22044604925031e-16,1.49266048120874,0.207712958661138,2.22044604925031e-16,0.518743865005419,0.401461900000454,1.39946699987622,0.229936160453101,1.58657215708636,1.73146793972783,1.01475815705248,2.22044604925031e-16,0.161364418643727,2.22044604925031e-16,0.275944301982149
"Steap4",0.89684983634163,2.22044604925031e-16,13.6946172861204,21.0112475253366,12.8504166286418,9.5554974296056,20.7064947635922,9.82752529485327,18.3266635310179,6.73598437741972,6.56875745848363,16.4820637310216,2.22044604925031e-16,24.9760301065864,0.370490739299563,2.22044604925031e-16,46.9878563488823,27.0952078649973,4.33187830585836,27.3533929188331,31.3475943179907,5.39532256021588,0.000348291273891248,29.5424164443871,35.1497143248437,30.8073877453766,6.20615044689262,13.5720574579294,2.22044604925031e-16,1.33270685980313
"Sri",2.3568553004676,17.4000933050227,7.67163846734954,1.02007570299657,2.22044604925031e-16,2.15502642983185,6.65893690905271,14.0664410955906,2.22044604925031e-16,2.22044604925031e-16,7.06989074882373,7.05675807169035,8.77538656350357,3.24316491325028,6.9042311907836,22.6044066604504,7.70573494610355,7.61921753478599,39.6466099348085,4.74624104434443,21.2960281182036,8.04539817265289,2.22044604925031e-16,7.40191186035238,9.19600638216528,7.16190062782501,26.4709344473598,12.2949608886671,28.836741962673,2.20594707219109
"Abcb1b",0.534830039032808,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crot",1.79773533642736,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.74783485491712,0.828398370028227,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.881273337442503,0.160124282732446,0.503072595685187,0.145579234274998,0.41725823510241,0.525593672975228,1.33159531911241,2.22044604925031e-16,1.72193731187643,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.08304852385365,2.22044604925031e-16,0.565176940842007,2.22044604925031e-16,1.80946099804304,0.318205820252204
"Tmem243",7.55606077115449,1.87037810915991,0.514870212730145,4.69391360476643,2.22044604925031e-16,1.98469551033095,2.22044604925031e-16,4.59752143009859,13.6241001530196,3.34326207320944,1.36909624410499,9.24103089017393,5.12587082952599,7.69356252280407,1.36540259751204,7.4365360813063,0.75724918743442,3.58245516183005,9.8501448788894,5.77642272928808,3.14664340879036,3.27058317246665,4.74222202916077,0.386549591678642,0.00481466520698448,6.61951527399512,8.98223092078081,4.21381677205271,6.37124359127242,3.29104548446126
"Dmtf1",2.12368400380971,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.36397010328542,2.22044604925031e-16,3.57661816080025,2.22044604925031e-16,2.76330871709639,3.01399244665263,1.64345832950629,1.38590781094679,2.22044604925031e-16,1.13458826188155,2.71834221041211,2.60805229230206,2.4167143091454,3.19266650863541,2.22044604925031e-16,4.13952910881357,2.05134365844654,1.95858141644751,1.35891529422237,0.726677023320338,2.22044604925031e-16,2.53537647830939,2.88118897648117,2.1334021781602,2.68300445253431
"9330182L06Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.303122233210635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
