"gene"	"out"	"MP"
"Echdc1"	0.180200325491655	"MP3"
"Cars2"	0.18007999131268	"MP3"
"Nln"	0.179289498750439	"MP3"
"Mios"	0.179089897665499	"MP3"
"Zfp410"	0.179012820661947	"MP3"
"Abcf2"	0.178175579687942	"MP3"
"Acvr2a"	0.177681640941699	"MP3"
"Ddb2"	0.177599923671444	"MP3"
"Tecpr2"	0.177531439043208	"MP3"
"Dhx34"	0.177317627206811	"MP3"
"Slc33a1"	0.1767603824518	"MP3"
"C5ar2"	0.176600049158484	"MP3"
"Olfr374"	0.17646680765445	"MP3"
"Gm15706"	0.176373111866526	"MP3"
"Tnk2"	0.176212462813259	"MP3"
"Ap3m2"	0.175825273850837	"MP3"
"Gm16586"	0.175201196038208	"MP3"
"Prom1"	0.17473030339705	"MP3"
"9230111E07Rik"	0.17460906644392	"MP3"
"Ktn1"	0.174297708855184	"MP3"
"Abhd15"	0.174259412468126	"MP3"
"Atl3"	0.173672781688161	"MP3"
"Ddt"	0.173473422433183	"MP3"
"Lztfl1"	0.173085108797411	"MP3"
"Erdr1"	0.172592000602843	"MP3"
"Bcat1"	0.171603012956807	"MP3"
"Rnf128"	0.171115417993961	"MP3"
"Zfp180"	0.17098259668312	"MP3"
"Purg"	0.170865072131523	"MP3"
"Prpf31"	0.170485984113398	"MP3"
"Gng4"	0.170327905451216	"MP3"
"D10Jhu81e"	0.170052440416012	"MP3"
"Ing3"	0.169899815874378	"MP3"
"Eid2b"	0.169813059428971	"MP3"
"Bckdk"	0.169671224056462	"MP3"
"Gvin1"	0.169318616211233	"MP3"
"Rnf215"	0.169210656186876	"MP3"
"Emc1"	0.168220588917805	"MP3"
"Gm42982"	0.167931780098738	"MP3"
"Irgm1"	0.167501627771049	"MP3"
"Mapk9"	0.167268391551796	"MP3"
"Cx3cr1"	0.167268179032076	"MP3"
"Hacl1"	0.166876522343561	"MP3"
"Fosb"	0.166810740444911	"MP3"
"Il1rapl1"	0.166696204104302	"MP3"
"Ercc5"	0.166566858356536	"MP3"
"Ccdc127"	0.166486023349291	"MP3"
"Dpy30"	0.166446652173929	"MP3"
"Fbxo45"	0.165468080103543	"MP3"
"Gm15614"	0.165300021290818	"MP3"
"4930595D18Rik"	0.164736347685945	"MP3"
"Nudt8"	0.164490341882337	"MP3"
"Polm"	0.164444797005189	"MP3"
"Prmt1"	0.164137893255859	"MP3"
"Carm1"	0.164127777171085	"MP3"
"Rab2b"	0.163940323241971	"MP3"
"Ptrh2"	0.16374801950765	"MP3"
"Siglecf"	0.163326643851002	"MP3"
"Paqr3"	0.163252965068695	"MP3"
"Bccip"	0.163175895580511	"MP3"
"Zfp512"	0.162845397497278	"MP3"
"Cc2d1a"	0.162708802551942	"MP3"
"Mef2d"	0.161710081256641	"MP3"
"Psme2b"	0.161703052476102	"MP3"
"Acat2"	0.161348637843849	"MP3"
"Gimap4"	0.16108004459854	"MP3"
"Gm13708"	0.160586374014365	"MP3"
"Slc35b2"	0.160359189463625	"MP3"
"Aim2"	0.160120339175674	"MP3"
"Helb"	0.160090602561308	"MP3"
"B3gnt2"	0.160089049088139	"MP3"
"Csrnp2"	0.15981266060598	"MP3"
"Whsc1"	0.159614397508416	"MP3"
"Tmem110"	0.159148455679442	"MP3"
"Rcbtb2"	0.158925093349169	"MP3"
"Il1a"	0.158884938176759	"MP3"
"Iffo1"	0.158833296126438	"MP3"
"Hist1h4n"	0.158655387674018	"MP3"
"Mrpl22"	0.157682436637962	"MP3"
"Zfp451"	0.15763604842299	"MP3"
"Rabl6"	0.156861526840605	"MP3"
"Gnl1"	0.15655350744651	"MP3"
"Appl2"	0.156292210241894	"MP3"
"Irgm2"	0.15580618501761	"MP3"
"Fzd5"	0.155634553276346	"MP3"
"Nfatc2ip"	0.155203478586194	"MP3"
"Las1l"	0.155142289772384	"MP3"
"Eef2k"	0.155032944553187	"MP3"
"Mthfd1"	0.154857463565539	"MP3"
"1700084C06Rik"	0.154790207323183	"MP3"
"Slc37a1"	0.154433204387114	"MP3"
"Zswim7"	0.154387237118883	"MP3"
"Gm4707"	0.153277559948105	"MP3"
"Nr6a1"	0.151286416592846	"MP3"
"Gm26694"	0.150389720239241	"MP3"
"Mrps36"	0.149985553773802	"MP3"
"Baiap2l1"	0.14967969058795	"MP3"
"Mars"	0.149627483273803	"MP3"
"Uck1"	0.149613124851791	"MP3"
"Dnajc21"	0.149594679663412	"MP3"
"Zfp943"	0.149591537939668	"MP3"
"Ikbke"	0.149111342499665	"MP3"
"Timm44"	0.148901547095253	"MP3"
"Irgc1"	0.148663126728027	"MP3"
"2610524H06Rik"	0.148441158090884	"MP3"
"Rhot1"	0.148213361395167	"MP3"
"Gm4673"	0.147943588763993	"MP3"
"Hist2h2bb"	0.147572201308513	"MP3"
"Ccnjl"	0.147397991862048	"MP3"
"Ezh2"	0.146676345540478	"MP3"
"3010026O09Rik"	0.14643979111548	"MP3"
"Fam120aos"	0.146172475769037	"MP3"
"Asb6"	0.145236073917264	"MP3"
"Junos"	0.145183832570274	"MP3"
"Gm19710"	0.144832329219427	"MP3"
"Trim28"	0.144810548347839	"MP3"
"Mmd"	0.144402700382303	"MP3"
"C330018D20Rik"	0.143825343270855	"MP3"
"BC005561"	0.14357874083877	"MP3"
"Mre11a"	0.14355395954412	"MP3"
"B3gntl1"	0.142463081957663	"MP3"
"Acaca"	0.142094797399168	"MP3"
"Alg5"	0.141918204217817	"MP3"
"Ppil3"	0.141281549746978	"MP3"
"Nfrkb"	0.141008738543385	"MP3"
"Gm37305"	0.140951262952025	"MP3"
"Zfp53"	0.140923997466371	"MP3"
"Ap3s2"	0.14089951925032	"MP3"
"Gm26525"	0.140732258959085	"MP3"
"Zfp280d"	0.14025903215234	"MP3"
"2310039H08Rik"	0.139989581506414	"MP3"
"Apol8"	0.139811932933083	"MP3"
"F930017D23Rik"	0.139680508797711	"MP3"
"Lrrc47"	0.139649694086951	"MP3"
"Jag1"	0.139639579403434	"MP3"
"Neil1"	0.13925633339431	"MP3"
"Kpna3"	0.138466900708568	"MP3"
"Ndor1"	0.138386646394522	"MP3"
"H2-Ob"	0.138204946971324	"MP3"
"Mnd1"	0.137294773373734	"MP3"
"Dennd6a"	0.137065435091992	"MP3"
"Pola2"	0.137057470409034	"MP3"
"Ppp2r3a"	0.137048082401036	"MP3"
"Tmem147"	0.136808866100531	"MP3"
"Acot13"	0.136187504232024	"MP3"
"Gm43848"	0.136050402266072	"MP3"
"Snd1"	0.135922256625618	"MP3"
"Gm13073"	0.135211346426917	"MP3"
"Slc4a7"	0.135133352729164	"MP3"
"9330111N05Rik"	0.135059422729914	"MP3"
"Sfxn3"	0.135037206219837	"MP3"
"Slc25a25"	0.134944653534624	"MP3"
"Phtf1"	0.134476187954111	"MP3"
"Rnf135"	0.134263226364266	"MP3"
"Isyna1"	0.133896222379546	"MP3"
"Atp8b5"	0.133376838519364	"MP3"
"Tnni2"	0.132768737164355	"MP3"
"Ccbe1"	0.132604364404575	"MP3"
"Hs1bp3"	0.132552511577324	"MP3"
"Camsap1"	0.132403827307381	"MP3"
"Rbm4b"	0.132084173299034	"MP3"
"Ifitm5"	0.132053902346372	"MP3"
"1700071M16Rik"	0.131898236388648	"MP3"
"Tmem45a2"	0.131868863056733	"MP3"
"Arhgap6"	0.131719581293759	"MP3"
"Mthfd2"	0.13154006408975	"MP3"
"Car4"	0.130962118464471	"MP3"
"Trnau1ap"	0.130032198263963	"MP3"
"Prkag2"	0.129244208436951	"MP3"
"Hspb11"	0.1290325838314	"MP3"
"Clns1a"	0.128831545494432	"MP3"
"Lonrf3"	0.128826378086001	"MP3"
"Zc3h11a"	0.128372236795402	"MP3"
"Inppl1"	0.128349404206021	"MP3"
"Gm15345"	0.128348182050675	"MP3"
"Ifi47"	0.128345533549633	"MP3"
"Reps2"	0.128287476783156	"MP3"
"Zfr2"	0.127575360087319	"MP3"
"Asf1a"	0.126067113821626	"MP3"
"Gm16093"	0.126052184135111	"MP3"
"Gm26669"	0.125062004154864	"MP3"
"Poteg"	0.124549306082784	"MP3"
"Mnda"	0.124520199476931	"MP3"
"Soat2"	0.124076665954591	"MP3"
"Fchsd1"	0.123902626920408	"MP3"
"Naa20"	0.12348570731934	"MP3"
"Zbtb41"	0.123048762569083	"MP3"
"Ascc2"	0.122784543437185	"MP3"
"Abhd4"	0.122736794520234	"MP3"
"Pacs2"	0.122700826999217	"MP3"
"Fkbp1a"	0.122445814060553	"MP3"
"Hist1h3e"	0.1219683398565	"MP3"
"Dhx30"	0.121697772186081	"MP3"
"Baiap2"	0.121329291378106	"MP3"
"Isg20l2"	0.121104341001284	"MP3"
"Larp1"	0.120641270656574	"MP3"
"Slc9b1"	0.120498737435058	"MP3"
"Pds5b"	0.120316912576344	"MP3"
"Gm15684"	0.119711982463698	"MP3"
"Dffa"	0.119585219964716	"MP3"
"Cep57"	0.119375358461306	"MP3"
"Klhl15"	0.118805471506972	"MP3"
"Rab11fip2"	0.118743330747892	"MP3"
"Cd19"	0.118695897545247	"MP3"
"Ttbk2"	0.117511098140074	"MP3"
"Dicer1"	0.117297703235574	"MP3"
"Gm42889"	0.117086437316916	"MP3"
"Pkig"	0.116364825915792	"MP3"
"Fdxr"	0.116151678194629	"MP3"
"Actl6a"	0.115783753922085	"MP3"
"Zfp326"	0.115743398633214	"MP3"
"Dhfr"	0.115418853485852	"MP3"
"Gm17334"	0.115183352744227	"MP3"
"Smcr8"	0.114795239702674	"MP3"
"Ptger4"	0.114416095649073	"MP3"
"Zfp119b"	0.113745905285581	"MP3"
"Prpsap2"	0.113703541099109	"MP3"
"Tex30"	0.113652721768251	"MP3"
"Sec24a"	0.113431733501982	"MP3"
"Noc2l"	0.113337509302719	"MP3"
"Endov"	0.113200057594285	"MP3"
"Atp13a1"	0.113185223134997	"MP3"
"Papd7"	0.112991957081735	"MP3"
"Brat1"	0.11291372478825	"MP3"
"Fam199x"	0.112455604626205	"MP3"
"Cnbd2"	0.112372125892034	"MP3"
"Sfmbt1"	0.112369097012634	"MP3"
"Arsa"	0.112333721206338	"MP3"
"Trmt10a"	0.112200151210585	"MP3"
"Echs1"	0.112189852229425	"MP3"
"Ccdc83"	0.111935247243452	"MP3"
"Unk"	0.111823370269568	"MP3"
"Zc3h12d"	0.111685550962407	"MP3"
"Manba"	0.111306163049068	"MP3"
"Itga4"	0.111200177597857	"MP3"
"Gsto2"	0.110567189270232	"MP3"
"Tex14"	0.110552796219426	"MP3"
"Ccdc58"	0.110444216910181	"MP3"
"Nucks1"	0.110246121639074	"MP3"
"Gcsh"	0.110084744370723	"MP3"
"Rrnad1"	0.109967962608492	"MP3"
"Gm17056"	0.109708405076201	"MP3"
"Eny2"	0.109658545117352	"MP3"
"2310057M21Rik"	0.109543803961982	"MP3"
"Rnmt"	0.10886451817388	"MP3"
"Mib2"	0.108805960883564	"MP3"
"Slit3"	0.108444596349256	"MP3"
"Hecw2"	0.108426909466886	"MP3"
"Slc25a19"	0.107984518973041	"MP3"
"Vamp1"	0.10750311601716	"MP3"
"Akap8"	0.107472795585897	"MP3"
"Pla2g16"	0.107396431588637	"MP3"
"Dnajc15"	0.107361190160862	"MP3"
"Pnpo"	0.107303016424149	"MP3"
"Sf3b3"	0.107108435107278	"MP3"
"Ppm1h"	0.107046927068333	"MP3"
"Gm44148"	0.106940845454368	"MP3"
"Tle1"	0.106820225723312	"MP3"
"Zranb3"	0.106750821078237	"MP3"
"Ugt1a6a"	0.106425287932417	"MP3"
"Rasgef1b"	0.105667923741311	"MP3"
"Capns2"	0.104941537814218	"MP3"
"Slfn8"	0.104735875837343	"MP3"
"Ifih1"	0.104687107001928	"MP3"
"Trpm6"	0.104583905312431	"MP3"
"Gm21859"	0.104245564602386	"MP3"
"Slfn3"	0.104239197594191	"MP3"
"Sirt6"	0.104159586165236	"MP3"
"Hist1h3f"	0.104130406160798	"MP3"
"Ptpn21"	0.10388283128599	"MP3"
"Plk4"	0.103794072100615	"MP3"
"2010013B24Rik"	0.103761909926301	"MP3"
"Gngt2"	0.1035605485882	"MP3"
"Slc26a2"	0.10330550787513	"MP3"
"Ggct"	0.1031495669116	"MP3"
"Gm21992"	0.102896594660986	"MP3"
"Slc43a2"	0.102881282979956	"MP3"
"Nlrp1b"	0.10273543416581	"MP3"
"Gm16062"	0.101842003963941	"MP3"
"Gm26877"	0.100735287937433	"MP3"
"Rtn4ip1"	0.100693003064483	"MP3"
"Fam35a"	0.100503508626074	"MP3"
"Tagln"	0.100409580696686	"MP3"
"Rmnd1"	0.10012641015584	"MP3"
"Gm12905"	0.0996368225127	"MP3"
"Proser1"	0.099445028056345	"MP3"
"Acot1"	0.098217713227516	"MP3"
"Gmnn"	0.0981168890333435	"MP3"
"Coq3"	0.0977285365524495	"MP3"
"Cd300lh"	0.0972214940492771	"MP3"
"Ipo5"	0.0963167577634865	"MP3"
"Supv3l1"	0.0961853610124142	"MP3"
"L3mbtl4"	0.0960203932835058	"MP3"
"Npepl1"	0.0946404351237415	"MP3"
"Atad2"	0.0942603360674968	"MP3"
"Disp1"	0.0938667237102284	"MP3"
"Hmga1-rs1"	0.093333870916413	"MP3"
"Mettl15"	0.0926812205802516	"MP3"
"Hdac7"	0.0926499141884096	"MP3"
"Zfp874a"	0.0924539645717656	"MP3"
"Trim3"	0.0923430474088175	"MP3"
"Sh2d4b"	0.0923058108602813	"MP3"
"Rars2"	0.0922399400838825	"MP3"
"Ncapg2"	0.0919952001298042	"MP3"
"Epgn"	0.091930628771534	"MP3"
"Ranbp6"	0.0918706158827501	"MP3"
"Adamts13"	0.0918053912904231	"MP3"
"Shmt1"	0.0917114460071415	"MP3"
"1700109H08Rik"	0.0914762869646513	"MP3"
"Chrm3"	0.0914259066010115	"MP3"
"Epha5"	0.090924599875955	"MP3"
"2010315B03Rik"	0.090837561545424	"MP3"
"Hmgn5"	0.0906274862027692	"MP3"
"Ska3"	0.0905134179295501	"MP3"
"E230025N22Rik"	0.090471711785907	"MP3"
"Igf2bp3"	0.0903579481318629	"MP3"
"Trp53"	0.0902471017281559	"MP3"
"Man2c1os"	0.0900331232512002	"MP3"
"Ift140"	0.08975629575109	"MP3"
"Sirt3"	0.0892483478948413	"MP3"
"Pgpep1l"	0.0891982528718426	"MP3"
"Grik1"	0.0889553714170285	"MP3"
"Ica1"	0.0887800008830105	"MP3"
"Dclre1b"	0.0886538486596365	"MP3"
"Gm21985"	0.0885929285981367	"MP3"
"Tomm40l"	0.0885106898253166	"MP3"
"Rapgef5"	0.0882135789053995	"MP3"
"Hist2h3c1"	0.0880495142081456	"MP3"
"Lin52"	0.0872957926009508	"MP3"
"Zbtb1"	0.0872184007062438	"MP3"
"Nr2f6"	0.0870510706847174	"MP3"
"Pros1"	0.086978941709365	"MP3"
"Dmd"	0.0869507858356375	"MP3"
"Wnt4"	0.0869169103151557	"MP3"
"Gas2"	0.0865421996315485	"MP3"
"Park2"	0.086197360313549	"MP3"
"Gm26899"	0.0859098534247388	"MP3"
"Sec22a"	0.0856803376817335	"MP3"
"Il12a"	0.0855358788975763	"MP3"
"4833412C05Rik"	0.0854112318266945	"MP3"
"Prps1"	0.0853915144350777	"MP3"
"Exd1"	0.084809802700431	"MP3"
"Map1b"	0.0847252954524008	"MP3"
"2300009A05Rik"	0.0845172891194056	"MP3"
"Ppp1r12b"	0.0838273145915615	"MP3"
"Tmem67"	0.0835023496398075	"MP3"
"Hars2"	0.0834054675266853	"MP3"
"Utp18"	0.0830725155089323	"MP3"
"5830416I19Rik"	0.082738412648543	"MP3"
"Trmt2b"	0.082726880869621	"MP3"
"Cxcl10"	0.0823282472705513	"MP3"
"Ddhd2"	0.0818224647297398	"MP3"
"Mcm4"	0.0801927435435365	"MP3"
"AW554918"	0.080055160503406	"MP3"
"Cenpo"	0.0800542158551113	"MP3"
"Phtf2"	0.0799323261753215	"MP3"
"Lockd"	0.0798046265381635	"MP3"
"Wdr47"	0.0797400846090306	"MP3"
"Eftud2"	0.0795525064477665	"MP3"
"Necab2"	0.0795354885569148	"MP3"
"Rufy3"	0.078811529683623	"MP3"
"Rexo2"	0.0787454874220365	"MP3"
"Pmaip1"	0.0786700850247073	"MP3"
"Aars"	0.0785049985533272	"MP3"
"Bcor"	0.0784797399837878	"MP3"
"Musk"	0.0783674666395436	"MP3"
"Amotl2"	0.0782539726412277	"MP3"
"Zfp24"	0.0781934461419529	"MP3"
"Npat"	0.0775103047783885	"MP3"
"Psph"	0.077474383439781	"MP3"
"Tmbim1"	0.077460260371689	"MP3"
"Trove2"	0.0773597012129722	"MP3"
"Sufu"	0.0771595198869051	"MP3"
"Arfip2"	0.077080617464822	"MP3"
"Zzz3"	0.0770327807542603	"MP3"
"Efcab5"	0.0769221579352506	"MP3"
"Aknaos"	0.0764037436273111	"MP3"
"Nqo2"	0.0760842659027345	"MP3"
"Tmem220"	0.0758147978969325	"MP3"
"Bzrap1"	0.0756649774431951	"MP3"
"Bcl2a1a"	0.0754303478969078	"MP3"
"Ckap2l"	0.0754288737311741	"MP3"
"Rras"	0.0754275039285176	"MP3"
"Ranbp1"	0.0752834279651445	"MP3"
"Zfp953"	0.0751121939435787	"MP3"
"Tmem198b"	0.0750356441679952	"MP3"
"Anp32e"	0.074740280901465	"MP3"
"Sdhaf1"	0.0746561244568712	"MP3"
"B3galt2"	0.074524312440616	"MP3"
"Atmin"	0.074475468000713	"MP3"
"1700011E24Rik"	0.0742559068391642	"MP3"
"Prkcg"	0.0740075084605848	"MP3"
"Fbxo8"	0.0738633343575185	"MP3"
"4933423P22Rik"	0.0734806776091209	"MP3"
"Tango6"	0.0733089298053712	"MP3"
"Coq5"	0.0731084591539702	"MP3"
"Gm37571"	0.0722243674205788	"MP3"
"Wdr78"	0.0717902066746095	"MP3"
"Kdm2b"	0.0713999029852876	"MP3"
"Cd1d1"	0.0713772589510415	"MP3"
"Zc3h6"	0.0713159085968187	"MP3"
"Rbm15"	0.071195865968765	"MP3"
"Hsph1"	0.0702357512622241	"MP3"
"Fam179b"	0.0698408548273651	"MP3"
"Gm14321"	0.069711920928041	"MP3"
"Rarg"	0.0688434999290635	"MP3"
"Pik3ip1"	0.0688218360069885	"MP3"
"Kif9"	0.0686840883666847	"MP3"
"Fam98c"	0.0681857496527063	"MP3"
"Bcorl1"	0.0679376485122153	"MP3"
"Adam30"	0.0679145555418491	"MP3"
"Tspyl2"	0.067866239560771	"MP3"
"Cd200r4"	0.0676537672424143	"MP3"
"Cdc42bpg"	0.0668325930359988	"MP3"
"Pknox2"	0.0666231979916313	"MP3"
"Tgfbrap1"	0.0665914863595495	"MP3"
"Gm37494"	0.0664756857798336	"MP3"
"Gm16894"	0.0660811772676901	"MP3"
"Ylpm1"	0.0659124778074891	"MP3"
"Frat2"	0.0659051310917763	"MP3"
"Cacfd1"	0.065608947982843	"MP3"
"Pkd1l3"	0.0655420381382628	"MP3"
"Nop56"	0.0648521810903733	"MP3"
"Cd274"	0.0646737212259728	"MP3"
"Sh2b2"	0.064632240001924	"MP3"
"Eif3j2"	0.0644414754743219	"MP3"
"Dars2"	0.064058690777041	"MP3"
"RP23-466P2.3"	0.0639823364612036	"MP3"
"Pa2g4"	0.0636620108344615	"MP3"
"Caml"	0.0630153160721821	"MP3"
"Morn3"	0.0629853761354775	"MP3"
"Pkd1l2"	0.0622230937500168	"MP3"
"Ubap2"	0.0622187085312795	"MP3"
"0610010F05Rik"	0.0621486790937885	"MP3"
"Rdm1"	0.061224412115799	"MP3"
"RP23-6I17.1"	0.0607534691394198	"MP3"
"Ilf2"	0.0605618414491245	"MP3"
"Ppp1r13b"	0.0599207960407468	"MP3"
"Mcmdc2"	0.0597920100034467	"MP3"
"Ptma"	0.05912784591831	"MP3"
"Itih5"	0.059121684729481	"MP3"
"H2-Q6"	0.0588577159145958	"MP3"
"Akt3"	0.0580267586313026	"MP3"
"Tmem70"	0.057855241903888	"MP3"
"Ddx28"	0.0577944694147676	"MP3"
"Bri3bp"	0.0571950558821355	"MP3"
"Calcrl"	0.0563309939657171	"MP3"
"Incenp"	0.055550429172669	"MP3"
"Rusc2"	0.0551644147988071	"MP3"
"Synj2"	0.055055796284231	"MP3"
"Plpp5"	0.0548327596343338	"MP3"
"Oxsm"	0.054476278539343	"MP3"
"Dcun1d2"	0.054313517091318	"MP3"
"Bco2"	0.0540966766028391	"MP3"
"Phb"	0.0540813528930615	"MP3"
"Gbp3"	0.0539839194281787	"MP3"
"Nsmf"	0.0539281852475197	"MP3"
"Rab3ip"	0.0538176223001597	"MP3"
"A130010J15Rik"	0.0535211709035927	"MP3"
"Gm6034"	0.0531698106185995	"MP3"
"Slc25a30"	0.0530582599115092	"MP3"
"Snx8"	0.0529556854015798	"MP3"
"9330020H09Rik"	0.0523309140276925	"MP3"
"Phykpl"	0.0521063108484824	"MP3"
"Hist1h4h"	0.0520929799259743	"MP3"
"4833418N02Rik"	0.0520423713121808	"MP3"
"Rpp14"	0.0515455971734626	"MP3"
"1600020E01Rik"	0.0514270036399806	"MP3"
"Gm27167"	0.0510024108248306	"MP3"
"Rad50"	0.050748106663352	"MP3"
"1700001K19Rik"	0.0505437815844947	"MP3"
"Naif1"	0.0500914243867315	"MP3"
"Erf"	0.049651998479305	"MP3"
"Gatsl3"	0.0495039898927463	"MP3"
"Hspa9"	0.049116619465783	"MP3"
"4930519G04Rik"	0.0488709939619748	"MP3"
"Chchd4"	0.0485758924749447	"MP3"
"Sgip1"	0.0484780414625891	"MP3"
"Il22ra2"	0.0481679272001872	"MP3"
"Sntg1"	0.0481021360684349	"MP3"
"Sag"	0.0480101888401393	"MP3"
"Lonp1"	0.0477219064176803	"MP3"
"Ccr5"	0.0475435622912305	"MP3"
"1190002N15Rik"	0.0470957027725198	"MP3"
"Tpcn1"	0.0469060144541153	"MP3"
"Carns1"	0.046896000476224	"MP3"
"Mprip"	0.0468247059033044	"MP3"
"Bola1"	0.0467476589418593	"MP3"
"Ddx27"	0.0467057813143036	"MP3"
"Ring1"	0.0465417562798863	"MP3"
"Arhgap11a"	0.0453366890033875	"MP3"
"Mast4"	0.0451537919568499	"MP3"
"Btd"	0.044467907402868	"MP3"
"Ifit2"	0.0440343898974793	"MP3"
"Polr3b"	0.0438783913712913	"MP3"
"Thbd"	0.0437635352634384	"MP3"
"Gnl3"	0.0437613394145569	"MP3"
"Zmat1"	0.0434985692713548	"MP3"
"Sp4"	0.0434164064052737	"MP3"
"Zfp651"	0.0432348641046647	"MP3"
"Rgs1"	0.0430269041851015	"MP3"
"Gm43674"	0.0425975997364804	"MP3"
"Plekha1"	0.042517883740549	"MP3"
"Aaas"	0.0422453685493885	"MP3"
"Slc16a12"	0.0412804964837839	"MP3"
"Stat4"	0.0405541414303247	"MP3"
"Pdss1"	0.0388247048881183	"MP3"
"Creb3l2"	0.0387513821990121	"MP3"
"Gm5577"	0.0386339736113827	"MP3"
"Lgals1"	0.0382227384565844	"MP3"
"Plau"	0.0380817461645339	"MP3"
"Epb41l2"	0.0378337134097508	"MP3"
"Impact"	0.0377846155267188	"MP3"
"5430427M07Rik"	0.0377406754555202	"MP3"
"Klf11"	0.037578087916949	"MP3"
"Ccdc138"	0.0375566822506728	"MP3"
"9330175E14Rik"	0.0371068270806802	"MP3"
"Myh10"	0.0370529786338652	"MP3"
"Depdc5"	0.0363813564205876	"MP3"
"Gm26785"	0.036224415726822	"MP3"
"Cd48"	0.0359352327301306	"MP3"
"Terf2"	0.0357776551247556	"MP3"
"D830044I16Rik"	0.0355313002451811	"MP3"
"Tbcd"	0.035519697943517	"MP3"
"Ccdc15"	0.0355042484873495	"MP3"
"Cbx8"	0.0354403234892389	"MP3"
"Gm26827"	0.0353053201348695	"MP3"
"Styxl1"	0.0347927432604117	"MP3"
"Car8"	0.0347328232325257	"MP3"
"Ahcyl2"	0.0344871564766077	"MP3"
"Brf2"	0.0344335719743161	"MP3"
"Wdsub1"	0.0343019684722477	"MP3"
"Msh6"	0.0339317387983827	"MP3"
"Zbtb39"	0.0339301837944185	"MP3"
"Tmem55b"	0.0338015993044047	"MP3"
"9430060I03Rik"	0.0336791485926213	"MP3"
"Fech"	0.0330540552706596	"MP3"
"Sept10"	0.0327637627544525	"MP3"
"Patl2"	0.0327018750034594	"MP3"
"Tagap"	0.0321792559150834	"MP3"
"Mybpc3"	0.0314044421133627	"MP3"
"Zfp961"	0.0308118915943305	"MP3"
"Zfp346"	0.0299898451376064	"MP3"
"Bag4"	0.029960315778949	"MP3"
"Nxpe3"	0.0298000960734717	"MP3"
"Ebag9"	0.0297419962705255	"MP3"
"Dag1"	0.0297353959101516	"MP3"
"Pebp4"	0.0295420233720175	"MP3"
"Gbp8"	0.029517898937972	"MP3"
"Gm20342"	0.029337855621452	"MP3"
"Nr1h4"	0.0292672878304759	"MP3"
"Tlcd1"	0.0288594983605765	"MP3"
"Pyroxd2"	0.0285942947828676	"MP3"
"P2rx7"	0.0284034272399022	"MP3"
"Avil"	0.0280792029042983	"MP3"
"Ero1lb"	0.0280731690440313	"MP3"
"Samd11"	0.0272694651131595	"MP3"
"Eaf2"	0.0270799775664025	"MP3"
"Slc25a27"	0.0270473534357685	"MP3"
"Ntmt1"	0.0267461925872903	"MP3"
"Taf4b"	0.0266895649329679	"MP3"
"Erap1"	0.0263699785550588	"MP3"
"Haus4"	0.0262472499793995	"MP3"
"Gm16214"	0.0261841675665592	"MP3"
"Traf5"	0.0261625862683363	"MP3"
"Rnaseh2a"	0.0256415213659146	"MP3"
"Mphosph8"	0.0255895334243223	"MP3"
"Mogs"	0.025556689604672	"MP3"
"RP23-191I16.3"	0.0249592538656268	"MP3"
"Usp53"	0.0249530378222726	"MP3"
"Slc32a1"	0.0247838107774814	"MP3"
"9030617O03Rik"	0.0246642918045656	"MP3"
"Cadm4"	0.0244797532631757	"MP3"
"Gm28051"	0.0242169744823435	"MP3"
"Plk2"	0.0234612148888374	"MP3"
"Cacnb2"	0.0233286548958187	"MP3"
"Ddx55"	0.0225283628966408	"MP3"
"H2-Q10"	0.0224900494291564	"MP3"
"Gm17024"	0.021083262434738	"MP3"
"Zak"	0.0208539131957212	"MP3"
"Gm26802"	0.0206248047913066	"MP3"
"Pla1a"	0.0205370564308432	"MP3"
"Egr2"	0.0204501928763066	"MP3"
"Rragd"	0.0201204608920334	"MP3"
"C920021L13Rik"	0.0199765339393071	"MP3"
"Gm16897"	0.019464155611504	"MP3"
"Magt1"	0.0194267281113325	"MP3"
"Gm26887"	0.0193723876729752	"MP3"
"Hook2"	0.0193150642282272	"MP3"
"Ptpn4"	0.0192452398258514	"MP3"
"Trim59"	0.0191708009114716	"MP3"
"Stk38l"	0.01899550081491	"MP3"
"Mylip"	0.018991301957907	"MP3"
"Ppp1r8"	0.0185933817260195	"MP3"
"Dus2"	0.0175781189331642	"MP3"
"Fam216a"	0.0175538160972583	"MP3"
"Tg"	0.0174493761669024	"MP3"
"2700097O09Rik"	0.017415595558269	"MP3"
"Fbxo47"	0.0173938451108583	"MP3"
"Usp6nl"	0.0172321606130756	"MP3"
"A530013C23Rik"	0.017208725108666	"MP3"
"Mylpf"	0.0170281927927586	"MP3"
"Lmf2"	0.0168788434479944	"MP3"
"Gm37982"	0.0167110210639675	"MP3"
"Ifit3"	0.0165327300499312	"MP3"
"Gm26809"	0.0162667019034292	"MP3"
"Gart"	0.0162331768312106	"MP3"
"Gm7030"	0.0160284706242849	"MP3"
"Coq2"	0.0159533765618346	"MP3"
"Hist1h2bb"	0.0158884019603048	"MP3"
"Yeats2"	0.0158198259749592	"MP3"
"Wdr91"	0.0157134496499177	"MP3"
"Gm43661"	0.0155920615102755	"MP3"
"Tgif2"	0.0149551338444051	"MP3"
"Npm3"	0.0148540264197396	"MP3"
"Gm34086"	0.0144352987270011	"MP3"
