"","logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sub_celltype","sub_celltype_fraction","nh_size"
"305",0.348744617420217,11.4352567757448,1.63415911344249,0.247592315558481,0.435130324791384,305,0.441401190747827,"CD8 T Cells",0.98989898989899,99
"306",-0.694814892483775,11.0857812303379,4.30498840722806,0.0660687332698459,0.19215765380596,306,0.187186995916397,"CD8 Tex",0.93421052631579,76
"307",1.58766653162221,11.4357895189616,36.3869868864484,4.85894856924198e-08,1.43338982792638e-06,307,8.46220345044056e-07,"CD4/8 NaiveLike",1,99
"308",0.167789035748106,10.7380793585314,0.154804035489941,0.694087616761202,0.82373041874246,308,0.840835117274026,"CD4+ Helper T Lymphocytes",0.655172413793103,58
"309",-0.504961642052597,11.5638177411962,3.18408462090913,0.103059422250509,0.250373772879178,309,0.252297793402711,"CD8 Effector Memory",0.348623853211009,109
"310",-1.05823990470887,11.351535694792,11.0187648805222,0.00307509940965923,0.0225641620987958,310,0.0192659586605994,"CD4+ Helper T Lymphocytes",0.645161290322581,93
"311",0.897830827635765,11.3086937510973,10.8677541719484,0.00352800305197336,0.0231280200073809,311,0.0199093285353811,"CD4/8 NaiveLike",0.811111111111111,90
"312",-0.0743150481172701,11.3229769320375,0.0665101995292011,0.819033734458287,0.893496754766617,312,0.898898134246322,"CD8 Tex",0.472527472527473,91
"313",0.118022347854957,11.3375472259019,0.174104268409652,0.710497862755189,0.835212676427693,313,0.852263146922536,"Treg",0.608695652173913,92
"314",-0.209829958989729,10.9030535625071,0.32305211105628,0.586037922151847,0.758662224138341,314,0.77689733877359,"CD8 T Cells",0.651515151515151,66
"315",-0.739487539959529,11.263275193202,5.60467299697462,0.0374897954366843,0.129027379294589,315,0.121084499452863,"CD8 T Cells",0.931034482758621,87
"316",0.50678737998665,10.9791965005608,2.41033839227735,0.152922687944013,0.314214279208346,316,0.320810951495151,"Naive-Stem-Like",1,70
"317",1.39667348973972,10.8838663493877,16.1965665161224,9.5819142772332e-05,0.00122078437712377,317,0.000887654443346463,"Naive-Stem-Like",0.846153846153846,65
"318",-0.0419584419609551,10.8635685552707,0.0123054877489319,0.913262473285895,0.942943503667686,318,0.947208929089127,"CD4/8 NaiveLike",0.796875,64
"319",-0.897711969496437,11.0684637351888,6.69934009008054,0.0212511685962143,0.0852109964100631,319,0.0780528697406992,"CD8 Tex",0.946666666666667,75
"320",-0.767958419054008,11.3516154546649,6.22786224590255,0.0260480026135401,0.0986956429302023,320,0.0913234819626051,"CD8 Tex",1,93
"321",0.434109168356867,11.421745611249,2.54344758526332,0.149963408286764,0.311578198382917,321,0.31778884103933,"CD8 Tex",0.979591836734694,98
"322",1.37017865287898,12.1375620016052,51.5406014607461,1.14929449132189e-09,5.27398472128823e-08,322,3.0348529338161e-08,"CD4/8 NaiveLike",0.993975903614458,166
"323",-0.78750744692056,11.3658185207323,6.55407229847176,0.0220812721898194,0.0876881289845713,323,0.0807294016026533,"CD4+ Helper T Lymphocytes",0.98936170212766,94
