"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"Ctdsp1",3.93908799960918,1.65319430783249,3.88200258258716,1.04965927317125,2.85907833472356,1.32597910803366,1.50852644545087,1.01132113710691,6.06473744876424
"Usp37",1.7067548440876,1.86481642052787,2.01340907393824,2.79131495656165,2.22044604925031e-16,0.957328649618865,1.49082289461254,1.99743966822599,2.22044604925031e-16
"Rnf25",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.78415370748149,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.85577085796553
"Nhej1",2.22044604925031e-16,1.20249237787348,2.22044604925031e-16,2.22044604925031e-16,1.8138151917017,2.3744663262297,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cnppd1",3.72139411160334,1.24165001203633e-15,2.71548834614299,2.78443787901392,3.26663023126848,2.22044604925031e-16,4.5889945951304,4.50487234295961,2.22044604925031e-16
"Fam134a",0.137939918620545,2.22044604925031e-16,2.64233011136306,2.22044604925031e-16,0.961076292696867,2.22044604925031e-16,2.22044604925031e-16,4.12666462383266,3.62757816616417
"Zfand2b",1.30421214897551,2.22044604925031e-16,0.321539347715896,1.13068216612372,2.22044604925031e-16,2.22044604925031e-16,3.90194223630657,0.641870443236882,1.42454374169383
"Atg9a",0.534022024552274,2.22044604925031e-16,2.22044604925031e-16,0.487387435380213,2.22044604925031e-16,2.22044604925031e-16,6.27610964381279,2.22044604925031e-16,2.22044604925031e-16
"Ankzf1",2.22044604925031e-16,2.22044604925031e-16,9.36144540137898e-12,1.17994208356483,1.07968241847657,0.800940221105106,0.164152332693345,0.230188449624172,2.22044604925031e-16
"Stk16",1.37742868625007,1.33937301688516,2.54282459232104,1.96834056258168,1.77633939882858,2.22044604925031e-16,0.115288352504518,2.22044604925031e-16,1.1233986818564
"Tuba4a",2.22044604925031e-16,1.79271595565282,2.31140159535271,2.22044604925031e-16,3.55618058277879,3.85436547257978,4.56097496822695,1.10352358907321,0.508130432285712
